AssetID,SchoolName,SystemCategory,AssetType,InstallYear,ExpectedUsefulLife,ConditionScore,ConditionSource,Quantity,Unit,UnitCost,ReplacementCost,Criticality,OverrideEOLYear,OverrideReason,Notes
AST002456,West Jefferson Reservoir Pump House,Hazmat,Abatement/Remediation Allowance,,,3,Default,1,SF,,,Medium,,,
AST002457,West Jefferson Reservoir Pump House,ADA,Accessibility Compliance Allowance,,,3,Default,1,SF,,,Medium,,,
AST002458,Shadow Mountain Gallery Well,Roof,Roof Membrane,,25,3,Default,1,SF,,,Medium,,,
AST002459,Shadow Mountain Gallery Well,HVAC,RTU/Boiler-Chiller (Major),,20,3,Default,1,EA,,,Medium,,,
AST002460,Shadow Mountain Gallery Well,Plumbing,Domestic Water/Fixtures (Major),,30,3,Default,1,EA,,,Medium,,,
AST002461,Shadow Mountain Gallery Well,Electrical,Switchgear/Panels (Major),,30,3,Default,1,EA,,,Medium,,,
AST002462,Shadow Mountain Gallery Well,Fire Protection,Fire Alarm/Sprinklers (Major),,25,3,Default,1,EA,,,Medium,,,
AST002463,Shadow Mountain Gallery Well,Security,Access Control/Cameras (Major),,10,3,Default,1,EA,,,Medium,,,
AST002464,Shadow Mountain Gallery Well,Envelope,Facade/Cladding (Major),,40,3,Default,1,SF,,,Medium,,,
AST002465,Shadow Mountain Gallery Well,Windows,Window Replacement,,35,3,Default,1,SF,,,Medium,,,
AST002466,Shadow Mountain Gallery Well,Interiors,Flooring/Finishes (Major),,15,3,Default,1,SF,,,Medium,,,
AST002467,Shadow Mountain Gallery Well,Lighting,Interior Lighting Upgrade,,15,3,Default,1,SF,,,Medium,,,
AST002468,Shadow Mountain Gallery Well,Site,Playground/Site Hardscape,,20,3,Default,1,EA,,,Medium,,,
AST002469,Shadow Mountain Gallery Well,Hazmat,Abatement/Remediation Allowance,,,3,Default,1,SF,,,Medium,,,
AST002470,Shadow Mountain Gallery Well,ADA,Accessibility Compliance Allowance,,,3,Default,1,SF,,,Medium,,,
AST002471,Conifer Wastewater Treatment Plant,Roof,Roof Membrane,,25,3,Default,1,SF,,,Medium,,,
AST002472,Conifer Wastewater Treatment Plant,HVAC,RTU/Boiler-Chiller (Major),,20,3,Default,1,EA,,,Medium,,,
AST002473,Conifer Wastewater Treatment Plant,Plumbing,Domestic Water/Fixtures (Major),,30,3,Default,1,EA,,,Medium,,,
AST002474,Conifer Wastewater Treatment Plant,Electrical,Switchgear/Panels (Major),,30,3,Default,1,EA,,,Medium,,,
AST002475,Conifer Wastewater Treatment Plant,Fire Protection,Fire Alarm/Sprinklers (Major),,25,3,Default,1,EA,,,Medium,,,
AST002476,Conifer Wastewater Treatment Plant,Security,Access Control/Cameras (Major),,10,3,Default,1,EA,,,Medium,,,
AST002477,Conifer Wastewater Treatment Plant,Envelope,Facade/Cladding (Major),,40,3,Default,1,SF,,,Medium,,,
AST002478,Conifer Wastewater Treatment Plant,Windows,Window Replacement,,35,3,Default,1,SF,,,Medium,,,
AST002479,Conifer Wastewater Treatment Plant,Interiors,Flooring/Finishes (Major),,15,3,Default,1,SF,,,Medium,,,
AST002480,Conifer Wastewater Treatment Plant,Lighting,Interior Lighting Upgrade,,15,3,Default,1,SF,,,Medium,,,
AST002481,Conifer Wastewater Treatment Plant,Site,Playground/Site Hardscape,,20,3,Default,1,EA,,,Medium,,,
AST002482,Conifer Wastewater Treatment Plant,Hazmat,Abatement/Remediation Allowance,,,3,Default,1,SF,,,Medium,,,
AST002483,Conifer Wastewater Treatment Plant,ADA,Accessibility Compliance Allowance,,,3,Default,1,SF,,,Medium,,,
AST002484,Lobo Creek Reservoir,Roof,Roof Membrane,,25,3,Default,1,SF,,,Medium,,,
AST002485,Lobo Creek Reservoir,HVAC,RTU/Boiler-Chiller (Major),,20,3,Default,1,EA,,,Medium,,,
AST002486,Lobo Creek Reservoir,Plumbing,Domestic Water/Fixtures (Major),,30,3,Default,1,EA,,,Medium,,,
AST002487,Lobo Creek Reservoir,Electrical,Switchgear/Panels (Major),,30,3,Default,1,EA,,,Medium,,,
AST002488,Lobo Creek Reservoir,Fire Protection,Fire Alarm/Sprinklers (Major),,25,3,Default,1,EA,,,Medium,,,
AST002489,Lobo Creek Reservoir,Security,Access Control/Cameras (Major),,10,3,Default,1,EA,,,Medium,,,
AST002490,Lobo Creek Reservoir,Envelope,Facade/Cladding (Major),,40,3,Default,1,SF,,,Medium,,,
AST002491,Lobo Creek Reservoir,Windows,Window Replacement,,35,3,Default,1,SF,,,Medium,,,
AST002492,Lobo Creek Reservoir,Interiors,Flooring/Finishes (Major),,15,3,Default,1,SF,,,Medium,,,
AST002493,Lobo Creek Reservoir,Lighting,Interior Lighting Upgrade,,15,3,Default,1,SF,,,Medium,,,
AST002494,Lobo Creek Reservoir,Site,Playground/Site Hardscape,,20,3,Default,1,EA,,,Medium,,,
AST002495,Lobo Creek Reservoir,Hazmat,Abatement/Remediation Allowance,,,3,Default,1,SF,,,Medium,,,
AST002496,Lobo Creek Reservoir,ADA,Accessibility Compliance Allowance,,,3,Default,1,SF,,,Medium,,,
AST002497,Lobo Creek Reservoir Pump House,Roof,Roof Membrane,,25,3,Default,1,SF,,,Medium,,,
AST002498,Lobo Creek Reservoir Pump House,HVAC,RTU/Boiler-Chiller (Major),,20,3,Default,1,EA,,,Medium,,,
AST002499,Lobo Creek Reservoir Pump House,Plumbing,Domestic Water/Fixtures (Major),,30,3,Default,1,EA,,,Medium,,,
AST002500,Lobo Creek Reservoir Pump House,Electrical,Switchgear/Panels (Major),,30,3,Default,1,EA,,,Medium,,,
AST002501,Lobo Creek Reservoir Pump House,Fire Protection,Fire Alarm/Sprinklers (Major),,25,3,Default,1,EA,,,Medium,,,
AST002502,Lobo Creek Reservoir Pump House,Security,Access Control/Cameras (Major),,10,3,Default,1,EA,,,Medium,,,
AST002503,Lobo Creek Reservoir Pump House,Envelope,Facade/Cladding (Major),,40,3,Default,1,SF,,,Medium,,,
AST002504,Lobo Creek Reservoir Pump House,Windows,Window Replacement,,35,3,Default,1,SF,,,Medium,,,
AST002505,Lobo Creek Reservoir Pump House,Interiors,Flooring/Finishes (Major),,15,3,Default,1,SF,,,Medium,,,
AST002506,Lobo Creek Reservoir Pump House,Lighting,Interior Lighting Upgrade,,15,3,Default,1,SF,,,Medium,,,
AST002507,Lobo Creek Reservoir Pump House,Site,Playground/Site Hardscape,,20,3,Default,1,EA,,,Medium,,,
AST002508,Lobo Creek Reservoir Pump House,Hazmat,Abatement/Remediation Allowance,,,3,Default,1,SF,,,Medium,,,
AST002509,Lobo Creek Reservoir Pump House,ADA,Accessibility Compliance Allowance,,,3,Default,1,SF,,,Medium,,,
AST002510,Lobo Creek Reservoir Fire Protection Pump House,Roof,Roof Membrane,,25,3,Default,1,SF,,,Medium,,,
AST002511,Lobo Creek Reservoir Fire Protection Pump House,HVAC,RTU/Boiler-Chiller (Major),,20,3,Default,1,EA,,,Medium,,,
AST002512,Lobo Creek Reservoir Fire Protection Pump House,Plumbing,Domestic Water/Fixtures (Major),,30,3,Default,1,EA,,,Medium,,,
AST002513,Lobo Creek Reservoir Fire Protection Pump House,Electrical,Switchgear/Panels (Major),,30,3,Default,1,EA,,,Medium,,,
AST002514,Lobo Creek Reservoir Fire Protection Pump House,Fire Protection,Fire Alarm/Sprinklers (Major),,25,3,Default,1,EA,,,Medium,,,
AST002515,Lobo Creek Reservoir Fire Protection Pump House,Security,Access Control/Cameras (Major),,10,3,Default,1,EA,,,Medium,,,
AST002516,Lobo Creek Reservoir Fire Protection Pump House,Envelope,Facade/Cladding (Major),,40,3,Default,1,SF,,,Medium,,,
AST002517,Lobo Creek Reservoir Fire Protection Pump House,Windows,Window Replacement,,35,3,Default,1,SF,,,Medium,,,
AST002518,Lobo Creek Reservoir Fire Protection Pump House,Interiors,Flooring/Finishes (Major),,15,3,Default,1,SF,,,Medium,,,
AST002519,Lobo Creek Reservoir Fire Protection Pump House,Lighting,Interior Lighting Upgrade,,15,3,Default,1,SF,,,Medium,,,
AST002520,Lobo Creek Reservoir Fire Protection Pump House,Site,Playground/Site Hardscape,,20,3,Default,1,EA,,,Medium,,,
AST002521,Lobo Creek Reservoir Fire Protection Pump House,Hazmat,Abatement/Remediation Allowance,,,3,Default,1,SF,,,Medium,,,
AST002522,Lobo Creek Reservoir Fire Protection Pump House,ADA,Accessibility Compliance Allowance,,,3,Default,1,SF,,,Medium,,,
AST002523,Elk Creek Gallery Well,Roof,Roof Membrane,,25,3,Default,1,SF,,,Medium,,,
AST002524,Elk Creek Gallery Well,HVAC,RTU/Boiler-Chiller (Major),,20,3,Default,1,EA,,,Medium,,,
AST002525,Elk Creek Gallery Well,Plumbing,Domestic Water/Fixtures (Major),,30,3,Default,1,EA,,,Medium,,,
AST002526,Elk Creek Gallery Well,Electrical,Switchgear/Panels (Major),,30,3,Default,1,EA,,,Medium,,,
AST002527,Elk Creek Gallery Well,Fire Protection,Fire Alarm/Sprinklers (Major),,25,3,Default,1,EA,,,Medium,,,
AST002528,Elk Creek Gallery Well,Security,Access Control/Cameras (Major),,10,3,Default,1,EA,,,Medium,,,
AST002529,Elk Creek Gallery Well,Envelope,Facade/Cladding (Major),,40,3,Default,1,SF,,,Medium,,,
AST002530,Elk Creek Gallery Well,Windows,Window Replacement,,35,3,Default,1,SF,,,Medium,,,
AST002531,Elk Creek Gallery Well,Interiors,Flooring/Finishes (Major),,15,3,Default,1,SF,,,Medium,,,
AST002532,Elk Creek Gallery Well,Lighting,Interior Lighting Upgrade,,15,3,Default,1,SF,,,Medium,,,
AST002533,Elk Creek Gallery Well,Site,Playground/Site Hardscape,,20,3,Default,1,EA,,,Medium,,,
AST002534,Elk Creek Gallery Well,Hazmat,Abatement/Remediation Allowance,,,3,Default,1,SF,,,Medium,,,
AST002535,Elk Creek Gallery Well,ADA,Accessibility Compliance Allowance,,,3,Default,1,SF,,,Medium,,,
AST002536,Landscape Services,Roof,Roof Membrane,,25,3,Default,1,SF,,,Medium,,,
AST002537,Landscape Services,HVAC,RTU/Boiler-Chiller (Major),,20,3,Default,1,EA,,,Medium,,,
AST002538,Landscape Services,Plumbing,Domestic Water/Fixtures (Major),,30,3,Default,1,EA,,,Medium,,,
AST002539,Landscape Services,Electrical,Switchgear/Panels (Major),,30,3,Default,1,EA,,,Medium,,,
AST002540,Landscape Services,Fire Protection,Fire Alarm/Sprinklers (Major),,25,3,Default,1,EA,,,Medium,,,
AST002541,Landscape Services,Security,Access Control/Cameras (Major),,10,3,Default,1,EA,,,Medium,,,
AST002542,Landscape Services,Envelope,Facade/Cladding (Major),,40,3,Default,1,SF,,,Medium,,,
AST002543,Landscape Services,Windows,Window Replacement,,35,3,Default,1,SF,,,Medium,,,
AST002544,Landscape Services,Interiors,Flooring/Finishes (Major),,15,3,Default,1,SF,,,Medium,,,
AST002545,Landscape Services,Lighting,Interior Lighting Upgrade,,15,3,Default,1,SF,,,Medium,,,
AST002546,Landscape Services,Site,Playground/Site Hardscape,,20,3,Default,1,EA,,,Medium,,,
AST002547,Landscape Services,Hazmat,Abatement/Remediation Allowance,,,3,Default,1,SF,,,Medium,,,
AST002548,Landscape Services,ADA,Accessibility Compliance Allowance,,,3,Default,1,SF,,,Medium,,,
AST002549,South Area Transportation Center,Roof,Roof Membrane,,25,3,Default,1,SF,,,Medium,,,
AST002550,South Area Transportation Center,HVAC,RTU/Boiler-Chiller (Major),,20,3,Default,1,EA,,,Medium,,,
AST002551,South Area Transportation Center,Plumbing,Domestic Water/Fixtures (Major),,30,3,Default,1,EA,,,Medium,,,
AST002552,South Area Transportation Center,Electrical,Switchgear/Panels (Major),,30,3,Default,1,EA,,,Medium,,,
AST002553,South Area Transportation Center,Fire Protection,Fire Alarm/Sprinklers (Major),,25,3,Default,1,EA,,,Medium,,,
AST002554,South Area Transportation Center,Security,Access Control/Cameras (Major),,10,3,Default,1,EA,,,Medium,,,
AST002555,South Area Transportation Center,Envelope,Facade/Cladding (Major),,40,3,Default,1,SF,,,Medium,,,
AST002556,South Area Transportation Center,Windows,Window Replacement,,35,3,Default,1,SF,,,Medium,,,
AST002557,South Area Transportation Center,Interiors,Flooring/Finishes (Major),,15,3,Default,1,SF,,,Medium,,,
AST002558,South Area Transportation Center,Lighting,Interior Lighting Upgrade,,15,3,Default,1,SF,,,Medium,,,
AST002559,South Area Transportation Center,Site,Playground/Site Hardscape,,20,3,Default,1,EA,,,Medium,,,
AST002560,South Area Transportation Center,Hazmat,Abatement/Remediation Allowance,,,3,Default,1,SF,,,Medium,,,
AST002561,South Area Transportation Center,ADA,Accessibility Compliance Allowance,,,3,Default,1,SF,,,Medium,,,
AST002562,North Area Transportation Center - Indiana,Roof,Roof Membrane,,25,3,Default,1,SF,,,Medium,,,
AST002563,North Area Transportation Center - Indiana,HVAC,RTU/Boiler-Chiller (Major),,20,3,Default,1,EA,,,Medium,,,
AST002564,North Area Transportation Center - Indiana,Plumbing,Domestic Water/Fixtures (Major),,30,3,Default,1,EA,,,Medium,,,
AST002565,North Area Transportation Center - Indiana,Electrical,Switchgear/Panels (Major),,30,3,Default,1,EA,,,Medium,,,
AST002566,North Area Transportation Center - Indiana,Fire Protection,Fire Alarm/Sprinklers (Major),,25,3,Default,1,EA,,,Medium,,,
AST002567,North Area Transportation Center - Indiana,Security,Access Control/Cameras (Major),,10,3,Default,1,EA,,,Medium,,,
AST002568,North Area Transportation Center - Indiana,Envelope,Facade/Cladding (Major),,40,3,Default,1,SF,,,Medium,,,
AST002569,North Area Transportation Center - Indiana,Windows,Window Replacement,,35,3,Default,1,SF,,,Medium,,,
AST002570,North Area Transportation Center - Indiana,Interiors,Flooring/Finishes (Major),,15,3,Default,1,SF,,,Medium,,,
AST002571,North Area Transportation Center - Indiana,Lighting,Interior Lighting Upgrade,,15,3,Default,1,SF,,,Medium,,,
AST002572,North Area Transportation Center - Indiana,Site,Playground/Site Hardscape,,20,3,Default,1,EA,,,Medium,,,
AST002573,North Area Transportation Center - Indiana,Hazmat,Abatement/Remediation Allowance,,,3,Default,1,SF,,,Medium,,,
AST002574,North Area Transportation Center - Indiana,ADA,Accessibility Compliance Allowance,,,3,Default,1,SF,,,Medium,,,
AST002575,North Area Transportation Center - Joyce,Roof,Roof Membrane,,25,3,Default,1,SF,,,Medium,,,
AST002576,North Area Transportation Center - Joyce,HVAC,RTU/Boiler-Chiller (Major),,20,3,Default,1,EA,,,Medium,,,
AST002577,North Area Transportation Center - Joyce,Plumbing,Domestic Water/Fixtures (Major),,30,3,Default,1,EA,,,Medium,,,
AST002578,North Area Transportation Center - Joyce,Electrical,Switchgear/Panels (Major),,30,3,Default,1,EA,,,Medium,,,
AST002579,North Area Transportation Center - Joyce,Fire Protection,Fire Alarm/Sprinklers (Major),,25,3,Default,1,EA,,,Medium,,,
AST002580,North Area Transportation Center - Joyce,Security,Access Control/Cameras (Major),,10,3,Default,1,EA,,,Medium,,,
AST002581,North Area Transportation Center - Joyce,Envelope,Facade/Cladding (Major),,40,3,Default,1,SF,,,Medium,,,
AST002582,North Area Transportation Center - Joyce,Windows,Window Replacement,,35,3,Default,1,SF,,,Medium,,,
AST002583,North Area Transportation Center - Joyce,Interiors,Flooring/Finishes (Major),,15,3,Default,1,SF,,,Medium,,,
AST002584,North Area Transportation Center - Joyce,Lighting,Interior Lighting Upgrade,,15,3,Default,1,SF,,,Medium,,,
AST002585,North Area Transportation Center - Joyce,Site,Playground/Site Hardscape,,20,3,Default,1,EA,,,Medium,,,
AST002586,North Area Transportation Center - Joyce,Hazmat,Abatement/Remediation Allowance,,,3,Default,1,SF,,,Medium,,,
AST002587,North Area Transportation Center - Joyce,ADA,Accessibility Compliance Allowance,,,3,Default,1,SF,,,Medium,,,
AST002588,West Area Transportation Center,Roof,Roof Membrane,,25,3,Default,1,SF,,,Medium,,,
AST002589,West Area Transportation Center,HVAC,RTU/Boiler-Chiller (Major),,20,3,Default,1,EA,,,Medium,,,
AST002590,West Area Transportation Center,Plumbing,Domestic Water/Fixtures (Major),,30,3,Default,1,EA,,,Medium,,,
AST002591,West Area Transportation Center,Electrical,Switchgear/Panels (Major),,30,3,Default,1,EA,,,Medium,,,
AST002592,West Area Transportation Center,Fire Protection,Fire Alarm/Sprinklers (Major),,25,3,Default,1,EA,,,Medium,,,
AST002593,West Area Transportation Center,Security,Access Control/Cameras (Major),,10,3,Default,1,EA,,,Medium,,,
AST002594,West Area Transportation Center,Envelope,Facade/Cladding (Major),,40,3,Default,1,SF,,,Medium,,,
AST002595,West Area Transportation Center,Windows,Window Replacement,,35,3,Default,1,SF,,,Medium,,,
AST002596,West Area Transportation Center,Interiors,Flooring/Finishes (Major),,15,3,Default,1,SF,,,Medium,,,
AST002597,West Area Transportation Center,Lighting,Interior Lighting Upgrade,,15,3,Default,1,SF,,,Medium,,,
AST002598,West Area Transportation Center,Site,Playground/Site Hardscape,,20,3,Default,1,EA,,,Medium,,,
AST002599,West Area Transportation Center,Hazmat,Abatement/Remediation Allowance,,,3,Default,1,SF,,,Medium,,,
AST002600,West Area Transportation Center,ADA,Accessibility Compliance Allowance,,,3,Default,1,SF,,,Medium,,,
AST002601,Education Service Center,Roof,Roof Membrane,,25,3,Default,1,SF,,,Medium,,,
AST002602,Education Service Center,HVAC,RTU/Boiler-Chiller (Major),,20,3,Default,1,EA,,,Medium,,,
AST002603,Education Service Center,Plumbing,Domestic Water/Fixtures (Major),,30,3,Default,1,EA,,,Medium,,,
AST002604,Education Service Center,Electrical,Switchgear/Panels (Major),,30,3,Default,1,EA,,,Medium,,,
AST002605,Education Service Center,Fire Protection,Fire Alarm/Sprinklers (Major),,25,3,Default,1,EA,,,Medium,,,
AST002606,Education Service Center,Security,Access Control/Cameras (Major),,10,3,Default,1,EA,,,Medium,,,
AST002607,Education Service Center,Envelope,Facade/Cladding (Major),,40,3,Default,1,SF,,,Medium,,,
AST002608,Education Service Center,Windows,Window Replacement,,35,3,Default,1,SF,,,Medium,,,
AST002609,Education Service Center,Interiors,Flooring/Finishes (Major),,15,3,Default,1,SF,,,Medium,,,
AST002610,Education Service Center,Lighting,Interior Lighting Upgrade,,15,3,Default,1,SF,,,Medium,,,
AST002611,Education Service Center,Site,Playground/Site Hardscape,,20,3,Default,1,EA,,,Medium,,,
AST002612,Education Service Center,Hazmat,Abatement/Remediation Allowance,,,3,Default,1,SF,,,Medium,,,
AST002613,Education Service Center,ADA,Accessibility Compliance Allowance,,,3,Default,1,SF,,,Medium,,,
AST002614,581 Conference Pl,Roof,Roof Membrane,,25,3,Default,1,SF,,,Medium,,,
AST002615,581 Conference Pl,HVAC,RTU/Boiler-Chiller (Major),,20,3,Default,1,EA,,,Medium,,,
AST002616,581 Conference Pl,Plumbing,Domestic Water/Fixtures (Major),,30,3,Default,1,EA,,,Medium,,,
AST002617,581 Conference Pl,Electrical,Switchgear/Panels (Major),,30,3,Default,1,EA,,,Medium,,,
AST002618,581 Conference Pl,Fire Protection,Fire Alarm/Sprinklers (Major),,25,3,Default,1,EA,,,Medium,,,
AST002619,581 Conference Pl,Security,Access Control/Cameras (Major),,10,3,Default,1,EA,,,Medium,,,
AST002620,581 Conference Pl,Envelope,Facade/Cladding (Major),,40,3,Default,1,SF,,,Medium,,,
AST002621,581 Conference Pl,Windows,Window Replacement,,35,3,Default,1,SF,,,Medium,,,
AST002622,581 Conference Pl,Interiors,Flooring/Finishes (Major),,15,3,Default,1,SF,,,Medium,,,
AST002623,581 Conference Pl,Lighting,Interior Lighting Upgrade,,15,3,Default,1,SF,,,Medium,,,
AST002624,581 Conference Pl,Site,Playground/Site Hardscape,,20,3,Default,1,EA,,,Medium,,,
AST002625,581 Conference Pl,Hazmat,Abatement/Remediation Allowance,,,3,Default,1,SF,,,Medium,,,
AST002626,581 Conference Pl,ADA,Accessibility Compliance Allowance,,,3,Default,1,SF,,,Medium,,,
AST002627,Harriman Lake Pump House,Roof,Roof Membrane,,25,3,Default,1,SF,,,Medium,,,
AST002628,Harriman Lake Pump House,HVAC,RTU/Boiler-Chiller (Major),,20,3,Default,1,EA,,,Medium,,,
AST002629,Harriman Lake Pump House,Plumbing,Domestic Water/Fixtures (Major),,30,3,Default,1,EA,,,Medium,,,
AST002630,Harriman Lake Pump House,Electrical,Switchgear/Panels (Major),,30,3,Default,1,EA,,,Medium,,,
AST002631,Harriman Lake Pump House,Fire Protection,Fire Alarm/Sprinklers (Major),,25,3,Default,1,EA,,,Medium,,,
AST002632,Harriman Lake Pump House,Security,Access Control/Cameras (Major),,10,3,Default,1,EA,,,Medium,,,
AST002633,Harriman Lake Pump House,Envelope,Facade/Cladding (Major),,40,3,Default,1,SF,,,Medium,,,
AST002634,Harriman Lake Pump House,Windows,Window Replacement,,35,3,Default,1,SF,,,Medium,,,
AST002635,Harriman Lake Pump House,Interiors,Flooring/Finishes (Major),,15,3,Default,1,SF,,,Medium,,,
AST002636,Harriman Lake Pump House,Lighting,Interior Lighting Upgrade,,15,3,Default,1,SF,,,Medium,,,
AST002637,Harriman Lake Pump House,Site,Playground/Site Hardscape,,20,3,Default,1,EA,,,Medium,,,
AST002638,Harriman Lake Pump House,Hazmat,Abatement/Remediation Allowance,,,3,Default,1,SF,,,Medium,,,
AST002639,Harriman Lake Pump House,ADA,Accessibility Compliance Allowance,,,3,Default,1,SF,,,Medium,,,
AST002640,Maple Grove Cottage A,Roof,Roof Membrane,,25,3,Default,1,SF,,,Medium,,,
AST002641,Maple Grove Cottage A,HVAC,RTU/Boiler-Chiller (Major),,20,3,Default,1,EA,,,Medium,,,
AST002642,Maple Grove Cottage A,Plumbing,Domestic Water/Fixtures (Major),,30,3,Default,1,EA,,,Medium,,,
AST002643,Maple Grove Cottage A,Electrical,Switchgear/Panels (Major),,30,3,Default,1,EA,,,Medium,,,
AST002644,Maple Grove Cottage A,Fire Protection,Fire Alarm/Sprinklers (Major),,25,3,Default,1,EA,,,Medium,,,
AST002645,Maple Grove Cottage A,Security,Access Control/Cameras (Major),,10,3,Default,1,EA,,,Medium,,,
AST002646,Maple Grove Cottage A,Envelope,Facade/Cladding (Major),,40,3,Default,1,SF,,,Medium,,,
AST002647,Maple Grove Cottage A,Windows,Window Replacement,,35,3,Default,1,SF,,,Medium,,,
AST002648,Maple Grove Cottage A,Interiors,Flooring/Finishes (Major),,15,3,Default,1,SF,,,Medium,,,
AST002649,Maple Grove Cottage A,Lighting,Interior Lighting Upgrade,,15,3,Default,1,SF,,,Medium,,,
AST002650,Maple Grove Cottage A,Site,Playground/Site Hardscape,,20,3,Default,1,EA,,,Medium,,,
AST002651,Maple Grove Cottage A,Hazmat,Abatement/Remediation Allowance,,,3,Default,1,SF,,,Medium,,,
AST002652,Maple Grove Cottage A,ADA,Accessibility Compliance Allowance,,,3,Default,1,SF,,,Medium,,,
AST002653,Maple Grove Cottage B,Roof,Roof Membrane,,25,3,Default,1,SF,,,Medium,,,
AST002654,Maple Grove Cottage B,HVAC,RTU/Boiler-Chiller (Major),,20,3,Default,1,EA,,,Medium,,,
